Rank,Release Group,Worldwide,Domestic,Foreign,filename,Year,Domestic %,Foreign %
3754,Bolshoi Ballet: Le Corsaire,417152,190192,226960,movies-2019.csv,2019,0.4559297330469469,0.544070266953053
3755,Dirty Wars,416853,384473,32380,movies-2013.csv,2013,0.922322737271892,0.07767726272810799
3756,Tales of Halloween,416792,0,416792,movies-2015.csv,2015,0.0,1.0
3757,Manifesto,416389,161101,255288,movies-2017.csv,2017,0.3869002303134809,0.6130997696865191
3758,Status Update,416178,4764,411414,movies-2018.csv,2018,0.011447025071003272,0.9885529749289967
3759,Sand Storm,414698,86800,327898,movies-2016.csv,2016,0.20930894289338264,0.7906910571066174
3760,The Ottoman Lieutenant,413844,240978,172866,movies-2017.csv,2017,0.5822918780989939,0.4177081219010062
3761,The Mafia Kills Only in Summer 2015 Re-release,413236,37134,376102,movies-2015.csv,2015,0.08986148351063315,0.9101385164893668
3762,The Moth Diaries,413035,3838,409197,movies-2012.csv,2012,0.009292190734441392,0.9907078092655586
3763,Unbranded,412792,410185,2607,movies-2015.csv,2015,0.9936844706292758,0.006315529370724239
3764,Tulsa,412269,412269,0,movies-2020.csv,2020,1.0,0.0
3765,R... Rajkumar,410495,166503,243992,movies-2013.csv,2013,0.4056151719265764,0.5943848280734235
3766,Badlapur,409166,409166,0,movies-2015.csv,2015,1.0,0.0
3767,Song One,408918,32251,376667,movies-2015.csv,2015,0.0788691131229244,0.9211308868770756
3768,The Reliant,408747,408747,0,movies-2019.csv,2019,1.0,0.0
3769,Sleeping Beauty,408680,36578,372102,movies-2011.csv,2011,0.08950278946853284,0.9104972105314671
3770,The 5th Quarter,408159,408159,0,movies-2011.csv,2011,1.0,0.0
3771,Back to the Future 2020 Re-release,407977,247000,160977,movies-2020.csv,2020,0.6054262862857465,0.3945737137142535
3772,"Love, Kennedy",407871,407871,0,movies-2017.csv,2017,1.0,0.0
3773,Please Stand By,406732,9868,396864,movies-2018.csv,2018,0.024261675993037184,0.9757383240069628
3774,Chasing Trane: The John Coltrane Documentary,406284,406284,0,movies-2017.csv,2017,1.0,0.0
3775,Gabrielle,406256,5534,400722,movies-2013.csv,2013,0.013621952660391477,0.9863780473396085
3776,The Hunting Ground,405917,405917,0,movies-2015.csv,2015,1.0,0.0
3777,Stake Land,405380,33245,372135,movies-2011.csv,2011,0.08200947259361586,0.9179905274063841
3778,Happy Magic,405268,10697,394571,movies-2011.csv,2011,0.02639487943780412,0.9736051205621958
3779,The Philadelphia Story 2018 Re-release,404524,404524,0,movies-2018.csv,2018,1.0,0.0
3780,God's Pocket,403713,169976,233737,movies-2014.csv,2014,0.4210317725711087,0.5789682274288913
3781,Meet Me in St. Louis 75th Anniversary,403521,403521,0,movies-2019.csv,2019,1.0,0.0
3782,The Apu Trilogy,402723,402723,0,movies-2015.csv,2015,1.0,0.0
3783,Drinking Buddies,401914,343341,58573,movies-2013.csv,2013,0.8542648427275487,0.14573515727245132
3784,The Oath,401463,401463,0,movies-2018.csv,2018,1.0,0.0
3785,Freetown,401328,401328,0,movies-2015.csv,2015,1.0,0.0
3786,"Hello, Dolly!",400881,400881,0,movies-2019.csv,2019,1.0,0.0
3787,Racer and the Jailbird,400026,46337,353689,movies-2017.csv,2017,0.11583497072690276,0.8841650292730973
3788,West Side Story 2018 Re-release,398670,398670,0,movies-2018.csv,2018,1.0,0.0
3789,She Dies Tomorrow,398663,398663,0,movies-2020.csv,2020,1.0,0.0
3790,Space Mutiny,397887,397887,0,movies-2018.csv,2018,1.0,0.0
3791,Berlin Syndrome,397783,28660,369123,movies-2017.csv,2017,0.07204933343053876,0.9279506665694612
3792,Krull 2018 Re-release,397157,397157,0,movies-2018.csv,2018,1.0,0.0
3793,God Bless America,393880,122550,271330,movies-2012.csv,2012,0.3111353711790393,0.6888646288209607
3794,Into the Abyss,393714,223880,169834,movies-2011.csv,2011,0.5686361165719278,0.43136388342807214
3795,Three,391957,331507,60450,movies-2016.csv,2016,0.8457738986674559,0.15422610133254414
3796,The Escape,390881,14018,376863,movies-2018.csv,2018,0.03586257710147078,0.9641374228985292
3797,Detropia,390024,390024,0,movies-2012.csv,2012,1.0,0.0
3798,Once Upon a Time in Mumbaai Dobara,389237,0,389237,movies-2013.csv,2013,0.0,1.0
3799,Singh Saab the Great,388622,225668,162954,movies-2013.csv,2013,0.580687660503008,0.4193123394969919
3800,Keep the Lights On,388331,246112,142219,movies-2012.csv,2012,0.6337686149187163,0.3662313850812838
3801,"Westwood: Punk, Icon, Activist",386856,58979,327877,movies-2018.csv,2018,0.15245724507310213,0.8475427549268979
3802,Hitchcock/Truffaut,386471,260430,126041,movies-2015.csv,2015,0.6738668619378945,0.3261331380621056
3803,The Wedding Guest,386166,386166,0,movies-2019.csv,2019,1.0,0.0
3804,How to Talk to Girls at Parties,385733,84809,300924,movies-2018.csv,2018,0.21986451768451235,0.7801354823154877
3805,Samurai Cop,384756,384756,0,movies-2017.csv,2017,1.0,0.0
3806,Bethlehem,384670,201700,182970,movies-2014.csv,2014,0.5243455429329035,0.47565445706709647
3807,The Secret World of Arrietty 2019 Re-release,384289,384289,0,movies-2019.csv,2019,1.0,0.0
3808,Digimon Adventure tri. Part 5: Coexistence,382119,52339,329780,movies-2017.csv,2017,0.1369704202094112,0.8630295797905888
3809,Z for Zachariah,381839,121461,260378,movies-2015.csv,2015,0.3180947991169053,0.6819052008830947
3810,Flower,380553,328188,52365,movies-2018.csv,2018,0.8623976161007797,0.13760238389922033
3811,Jane and Emma,380030,380030,0,movies-2018.csv,2018,1.0,0.0
3812,Daughter of Mine,379010,10628,368382,movies-2018.csv,2018,0.02804147647819319,0.9719585235218068
3813,I'll Push You: A Real-Life Inspiration,378899,378899,0,movies-2017.csv,2017,1.0,0.0
3814,Shahid,377803,12153,365650,movies-2013.csv,2013,0.03216755822478911,0.9678324417752109
3815,Miss Hokusai,377702,222670,155032,movies-2015.csv,2015,0.589538842791407,0.410461157208593
3816,Attack on Titan: Smoke Signal,377334,377334,0,movies-2018.csv,2018,1.0,0.0
3817,Le talent de mes amis,376522,889,375633,movies-2015.csv,2015,0.0023610838144915835,0.9976389161855084
3818,Great Performances at the Met: Puccini: Turandot,375295,0,375295,movies-2019.csv,2019,0.0,1.0
3819,Chronic,374704,9033,365671,movies-2016.csv,2016,0.024107028481147787,0.9758929715188522
3820,Jurassic Park 2018 Re-release,374238,374238,0,movies-2018.csv,2018,1.0,0.0
3821,Pom Poko 2018 Re-release,372405,372405,0,movies-2018.csv,2018,1.0,0.0
3822,Eloise,372137,0,372137,movies-2017.csv,2017,0.0,1.0
3823,Fanny,371657,8735,362922,movies-2013.csv,2013,0.023502853437443665,0.9764971465625564
3824,7 Boxes,370892,38106,332786,movies-2013.csv,2013,0.10274149887298728,0.8972585011270127
3825,Hava Nagila,370218,370218,0,movies-2013.csv,2013,1.0,0.0
3826,"Ruben Brandt, Collector 2018 Re-release",369809,117963,251846,movies-2018.csv,2018,0.31898358341738575,0.6810164165826142
3827,Mooz-Lum,369129,369129,0,movies-2011.csv,2011,1.0,0.0
3828,When Comedy Went to School,369065,369065,0,movies-2013.csv,2013,1.0,0.0
3829,Fatima,368600,0,368600,movies-2020.csv,2020,0.0,1.0
3830,The Void,368372,151042,217330,movies-2017.csv,2017,0.41002573485498356,0.5899742651450165
3831,Dark Awakening,367925,0,367925,movies-2015.csv,2015,0.0,1.0
3832,Yellow Rose,367849,367849,0,movies-2020.csv,2020,1.0,0.0
3833,Cunningham,367560,265102,102458,movies-2019.csv,2019,0.7212482315812384,0.27875176841876154
3834,Room 237,367406,296359,71047,movies-2012.csv,2012,0.8066253681213699,0.1933746318786302
3835,INXS: Baby Live at Wembly Stadium,366425,161750,204675,movies-2019.csv,2019,0.44142730435969163,0.5585726956403084
3836,Eat That Question,365540,355074,10466,movies-2016.csv,2016,0.9713683864966899,0.02863161350331017
3837,Glen Campbell: I'll Be Me,365422,365422,0,movies-2014.csv,2014,1.0,0.0
3838,Lords of Chaos,365353,253184,112169,movies-2019.csv,2019,0.692984592982677,0.307015407017323
3839,Clemency,364952,364716,236,movies-2019.csv,2019,0.9993533396172647,0.0006466603827352638
3840,BOSTON: An American Running Story,364369,364369,0,movies-2017.csv,2017,1.0,0.0
3841,The Kid Detective,364138,364138,0,movies-2020.csv,2020,1.0,0.0
3842,Jig,363320,183790,179530,movies-2011.csv,2011,0.5058626004624023,0.4941373995375977
3843,The Breadwinner,363307,312381,50926,movies-2017.csv,2017,0.8598265378866908,0.14017346211330914
3844,The Tobacconist,360996,0,360996,movies-2019.csv,2019,0.0,1.0
3845,These Final Hours,360234,0,360234,movies-2014.csv,2014,0.0,1.0
3846,Souvenir,359798,11411,348387,movies-2016.csv,2016,0.031715017871138805,0.9682849821288612
3847,Disney Junior HalloVeen Party!,359745,359745,0,movies-2017.csv,2017,1.0,0.0
3848,Happy Ending,359542,313770,45772,movies-2014.csv,2014,0.8726935935161956,0.1273064064838044
3849,K-12,359377,303230,56147,movies-2019.csv,2019,0.8437657390428436,0.15623426095715642
3850,Government 3,358928,249588,109340,movies-2017.csv,2017,0.695370659296572,0.304629340703428
3851,Love in Space,358486,34787,323699,movies-2011.csv,2011,0.09703865701868414,0.9029613429813159
3852,Everly,358156,0,358156,movies-2015.csv,2015,0.0,1.0
3853,Bel Canto,357462,125569,231893,movies-2018.csv,2018,0.3512792968203613,0.6487207031796387
3854,National Gallery,354971,253941,101030,movies-2014.csv,2014,0.715385200481166,0.28461479951883395
3855,Hello I Must Be Going,354939,106709,248230,movies-2012.csv,2012,0.3006403917292831,0.699359608270717
3856,The Invitation,354835,231737,123098,movies-2016.csv,2016,0.6530838276945623,0.34691617230543775
3857,Kaashmora,354631,327959,26672,movies-2016.csv,2016,0.9247894290121281,0.0752105709878719
3858,Las Acacias,354391,6000,348391,movies-2011.csv,2011,0.016930452522778514,0.9830695474772215
3859,The Tomorrow Man,354103,354103,0,movies-2019.csv,2019,1.0,0.0
3860,Long Strange Trip - The Untold Story of The Grateful Dead,351957,351957,0,movies-2017.csv,2017,1.0,0.0
3861,The Wizard of Oz 2018 Re-release,351839,351839,0,movies-2018.csv,2018,1.0,0.0
3862,Aferim!,350110,108110,242000,movies-2015.csv,2015,0.3087886664191254,0.6912113335808746
3863,Howards End 2016 Re-release,349993,160282,189711,movies-2016.csv,2016,0.45795773058318306,0.5420422694168169
3864,Tehran Taboo,349886,74758,275128,movies-2017.csv,2017,0.21366387909204712,0.7863361209079529
3865,Satanic,349183,252,348931,movies-2016.csv,2016,0.0007216846180942371,0.9992783153819058
3866,Suicide the Ripple Effect,347468,347468,0,movies-2018.csv,2018,1.0,0.0
3867,The Vault,346729,5728,341001,movies-2017.csv,2017,0.016520106480853922,0.9834798935191461
3868,Star Trek: The Motion Picture 2019 Re-release,346243,346243,0,movies-2019.csv,2019,1.0,0.0
3869,Triple Threat,345900,76289,269611,movies-2019.csv,2019,0.2205521827117664,0.7794478172882336
3870,Tesla,345229,93147,252082,movies-2020.csv,2020,0.2698122116044712,0.7301877883955288
3871,Countdown to Canelo vs. Chavez Jr.,343387,343387,0,movies-2017.csv,2017,1.0,0.0
3872,El Bulli: Cooking in Progress,343116,237181,105935,movies-2011.csv,2011,0.6912560183727952,0.3087439816272048
3873,The Idol,343059,0,343059,movies-2016.csv,2016,0.0,1.0
3874,Koch,342941,342941,0,movies-2013.csv,2013,1.0,0.0
3875,"Life, Animated",342664,255388,87276,movies-2016.csv,2016,0.7453015198561856,0.25469848014381435
3876,Bolshoi Ballet: Swan Lake,342391,88905,253486,movies-2018.csv,2018,0.25965927842729514,0.7403407215727049
3877,Nureyev: Lifting the Curtain,342255,165203,177052,movies-2018.csv,2018,0.482689807307417,0.517310192692583
3878,Knife + Heart,341847,32516,309331,movies-2018.csv,2018,0.09511857643916723,0.9048814235608328
3879,First Love,340032,218329,121703,movies-2018.csv,2018,0.642083686241295,0.3579163137587051
3880,The Lady in the Car with Glasses and a Gun,339461,2167,337294,movies-2015.csv,2015,0.006383649373565741,0.9936163506264343
3881,The Green Prince,339208,258237,80971,movies-2014.csv,2014,0.7612939553312422,0.2387060446687578
3882,Happy People: A Year in the Taiga,338987,338987,0,movies-2013.csv,2013,1.0,0.0
3883,Red Hook Summer,338803,338803,0,movies-2012.csv,2012,1.0,0.0
3884,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,338632,271489,67143,movies-2019.csv,2019,0.80172281414633,0.19827718585367007
3885,Silencio,338596,158723,179873,movies-2018.csv,2018,0.46876808940448206,0.531231910595518
3886,Dark Horse,337150,166228,170922,movies-2012.csv,2012,0.4930387068070592,0.5069612931929408
3887,Voyage of Time: The IMAX Experience,337038,55409,281629,movies-2016.csv,2016,0.16439985995644407,0.8356001400435559
3888,Diane,336166,336166,0,movies-2019.csv,2019,1.0,0.0
3889,Sailor Moon R: The Movie: The Promise of the Rose/Sailor Moon S: The Movie - Hearts in Ice,335697,335697,0,movies-2018.csv,2018,1.0,0.0
3890,Freaks,335050,276591,58459,movies-2019.csv,2019,0.8255215639456798,0.17447843605432026
3891,Russ Taff: I Still Believe,334983,334983,0,movies-2018.csv,2018,1.0,0.0
3892,Bhavesh Joshi Superhero,334723,57376,277347,movies-2018.csv,2018,0.1714133776286661,0.828586622371334
3893,Anthropocene: The Human Epoch,334162,104806,229356,movies-2019.csv,2019,0.3136382951981374,0.6863617048018625
3894,A Silent Voice: The Movie 2019 Re-release,333984,333984,0,movies-2019.csv,2019,1.0,0.0
3895,Ballet 422,333554,333554,0,movies-2015.csv,2015,1.0,0.0
3896,Shine,333388,333388,0,movies-2018.csv,2018,1.0,0.0
3897,Something from Nothing: The Art of Rap,333388,288000,45388,movies-2012.csv,2012,0.8638583272343335,0.13614167276566644
3898,Linsanity,332990,302645,30345,movies-2013.csv,2013,0.9088711372713896,0.09112886272861047
3899,Don't Hang Up,332571,0,332571,movies-2017.csv,2017,0.0,1.0
3900,Shamitabh,331821,324597,7224,movies-2015.csv,2015,0.9782292259983545,0.021770774001645465
3901,The Big Fight Live: IBF Welterweight Title: Errol Spence Jr. vs. Mikey Garcia,328979,328979,0,movies-2019.csv,2019,1.0,0.0
3902,Ladies vs. Ricky Bahl,328870,0,328870,movies-2011.csv,2011,0.0,1.0
3903,The Last Sentence,328005,62506,265499,movies-2012.csv,2012,0.19056416822914285,0.8094358317708572
3904,Elaine Stritch: Shoot Me,327452,327452,0,movies-2014.csv,2014,1.0,0.0
3905,You Will Be My Son 2012 Re-release,326061,285151,40910,movies-2012.csv,2012,0.8745326794679523,0.12546732053204768
3906,Lucy in the Sky,325950,319976,5974,movies-2019.csv,2019,0.9816720355882804,0.018327964411719588
3907,The Central Park Five,325653,325653,0,movies-2012.csv,2012,1.0,0.0
3908,The Opera House,325235,320079,5156,movies-2018.csv,2018,0.9841468476639968,0.015853152336003196
3909,Irresistible,325059,0,325059,movies-2020.csv,2020,0.0,1.0
3910,Camp,324977,324977,0,movies-2013.csv,2013,1.0,0.0
3911,Juan of the Dead,324834,18000,306834,movies-2012.csv,2012,0.05541291859842258,0.9445870814015774
3912,Teefa In Trouble,324633,0,324633,movies-2018.csv,2018,0.0,1.0
3913,The Bolshoi Ballet: Live From Moscow - The Nutcracker,323928,323928,0,movies-2018.csv,2018,1.0,0.0
3914,The Cured,323776,26630,297146,movies-2018.csv,2018,0.08224822099229097,0.917751779007709
3915,Three Worlds,323748,3952,319796,movies-2012.csv,2012,0.012207025217144198,0.9877929747828558
3916,Sword of Trust,323369,322421,948,movies-2019.csv,2019,0.9970683646236962,0.002931635376303851
3917,Damsel,323235,305136,18099,movies-2018.csv,2018,0.944006682444661,0.055993317555339
3918,Citizen Jane: Battle for the City,323124,313411,9713,movies-2017.csv,2017,0.9699403325039304,0.03005966749606962
3919,The Day He Arrives,322348,13746,308602,movies-2011.csv,2011,0.042643354387184036,0.957356645612816
3920,Nocturama,321768,30157,291611,movies-2016.csv,2016,0.09372280649411999,0.90627719350588
3921,Double Trouble,321081,44788,276293,movies-2012.csv,2012,0.13949128101631675,0.8605087189836832
3922,Woodstock,320610,126562,194048,movies-2019.csv,2019,0.39475375066279905,0.605246249337201
3923,Bohemian Rhapsody 2020 Re-release,320550,240000,80550,movies-2020.csv,2020,0.7487131492746841,0.25128685072531587
3924,The English Teacher,320013,104810,215203,movies-2013.csv,2013,0.3275179445835013,0.6724820554164987
3925,Beats,319595,0,319595,movies-2019.csv,2019,0.0,1.0
3926,Meeting Gorbachev,319230,251837,67393,movies-2019.csv,2019,0.7888888888888889,0.2111111111111111
3927,You Are Here: A Come From Away Story,318885,318885,0,movies-2019.csv,2019,1.0,0.0
3928,West of Memphis,318317,310154,8163,movies-2012.csv,2012,0.9743557522846722,0.025644247715327802
3929,Ask Dr. Ruth,318230,297195,21035,movies-2019.csv,2019,0.9339000094271439,0.06609999057285611
3930,The Student,318123,1126,316997,movies-2016.csv,2016,0.003539511446830314,0.9964604885531697
3931,Not Today,318121,318121,0,movies-2013.csv,2013,1.0,0.0
3932,Inch'Allah,317656,9840,307816,movies-2013.csv,2013,0.030976905835243155,0.9690230941647568
3933,Okko's Inn,317547,134787,182760,movies-2018.csv,2018,0.42446315033680054,0.5755368496631995
3934,Sauvage / Wild,317536,61604,255932,movies-2018.csv,2018,0.19400634888642548,0.8059936511135746
3935,6 Days,316946,0,316946,movies-2017.csv,2017,0.0,1.0
3936,5 Days of War,316944,17479,299465,movies-2011.csv,2011,0.05514854359129689,0.9448514564087032
3937,AmeriGeddon,316554,316554,0,movies-2016.csv,2016,1.0,0.0
3938,Corpo Celeste 2011 Re-release,316504,8919,307585,movies-2011.csv,2011,0.028179738644693274,0.9718202613553067
3939,The Riot and the Dance,316103,316103,0,movies-2018.csv,2018,1.0,0.0
3940,David and Goliath,316100,316100,0,movies-2015.csv,2015,1.0,0.0
3941,Josh Groban Bridges Live from Madison Square Garden,315173,315173,0,movies-2019.csv,2019,1.0,0.0
3942,Obit.,315049,315049,0,movies-2017.csv,2017,1.0,0.0
3943,Time Out of Mind,314082,166775,147307,movies-2015.csv,2015,0.5309919065721691,0.46900809342783095
3944,Christine,313465,298525,14940,movies-2016.csv,2016,0.9523391766225895,0.04766082337741056
3945,War Witch,313387,70544,242843,movies-2012.csv,2012,0.22510187084977998,0.77489812915022
3946,The Bolshoi Ballet: Live From Moscow - Romeo and Juliet,313088,313088,0,movies-2018.csv,2018,1.0,0.0
3947,Berberian Sound Studio,312757,38493,274264,movies-2012.csv,2012,0.1230763819834568,0.8769236180165432
3948,The Hornet's Nest,312706,312706,0,movies-2014.csv,2014,1.0,0.0
3949,David Lynch: The Art Life,311470,171419,140051,movies-2017.csv,2017,0.5503547693196776,0.44964523068032236
3950,Plácido Domingo Gala,311246,52502,258744,movies-2019.csv,2019,0.16868329231540324,0.8313167076845968
3951,Dancing in Jaffa,311001,151098,159903,movies-2014.csv,2014,0.48584409696431846,0.5141559030356816
3952,Being Elmo: A Puppeteer's Journey,310812,304052,6760,movies-2011.csv,2011,0.9782505179980181,0.021749482001981905
3953,I Am Eleven 2014 Re-release,310116,310116,0,movies-2014.csv,2014,1.0,0.0
3954,The Amazing Catfish,308349,11342,297007,movies-2014.csv,2014,0.03678299589101959,0.9632170041089804
3955,Merchants of Doubt,308156,308156,0,movies-2015.csv,2015,1.0,0.0
3956,Great Performances at the Met: MET Opera: Magic Flute,307686,307686,0,movies-2018.csv,2018,1.0,0.0
3957,Sputnik,307062,18853,288209,movies-2020.csv,2020,0.061398023851860536,0.9386019761481394
3958,Half of a Yellow Sun,306393,54529,251864,movies-2014.csv,2014,0.17797077609475412,0.8220292239052459
3959,The Mercy 2018 Re-release,306205,29538,276667,movies-2018.csv,2018,0.09646478666253,0.90353521333747
3960,Monsters: Dark Continent,306004,0,306004,movies-2015.csv,2015,0.0,1.0
3961,Under the Sun,305993,105036,200957,movies-2016.csv,2016,0.3432627543767341,0.6567372456232659
3962,The Third Wife,305755,84933,220822,movies-2019.csv,2019,0.27778123006982713,0.7222187699301729
3963,The Kingmaker,304840,122587,182253,movies-2019.csv,2019,0.4021355465162052,0.5978644534837948
3964,Showtime Championship Boxing: Deontay Wilder vs. Tyson Fury,304482,304482,0,movies-2018.csv,2018,1.0,0.0
3965,Microbe & Gasoline,303787,63802,239985,movies-2015.csv,2015,0.21002215368004556,0.7899778463199545
3966,N.H 10,303587,303587,0,movies-2015.csv,2015,1.0,0.0
3967,The Bolshoi Ballet: Live From Moscow - Giselle,302681,302681,0,movies-2018.csv,2018,1.0,0.0
3968,The Unknown Known,301604,276497,25107,movies-2014.csv,2014,0.9167550828238352,0.08324491717616478
3969,Save Yourselves!,301162,301162,0,movies-2020.csv,2020,1.0,0.0
3970,Cliffs of Freedom,300842,72476,228366,movies-2019.csv,2019,0.2409105111653293,0.7590894888346706
3971,Sunset Blvd. 2018 Re-release,299645,299645,0,movies-2018.csv,2018,1.0,0.0
3972,Jinn,297381,202348,95033,movies-2014.csv,2014,0.6804335179449931,0.3195664820550069
3973,Kaptaan,296715,203790,92925,movies-2016.csv,2016,0.6868206865173652,0.31317931348263484
3974,The We and the I,295930,42172,253758,movies-2012.csv,2012,0.1425066738755787,0.8574933261244213
3975,Harry Potter and the Sorcerer's Stone 2018 Re-release,295917,295917,0,movies-2018.csv,2018,1.0,0.0
3976,Chic!,295295,5587,289708,movies-2015.csv,2015,0.018920062987859598,0.9810799370121404
3977,Gremlins 2020 Re-release,295238,295000,238,movies-2020.csv,2020,0.9991938707077003,0.0008061292922997717
3978,The Tenth Man,295129,63564,231565,movies-2016.csv,2016,0.21537700463187284,0.7846229953681272
3979,Aftershock,294696,58510,236186,movies-2013.csv,2013,0.19854358389662569,0.8014564161033744
3980,Shakira in Concert: El Dorado World Tour,294677,271586,23091,movies-2019.csv,2019,0.9216396257597301,0.07836037424026986
3981,Khodorkovsky,294599,39522,255077,movies-2011.csv,2011,0.1341552415317092,0.8658447584682908
3982,Innocence,294039,294039,0,movies-2014.csv,2014,1.0,0.0
3983,The Giant Spider Invasion,293053,293053,0,movies-2019.csv,2019,1.0,0.0
3984,Stonewall,292669,187674,104995,movies-2015.csv,2015,0.6412500128131097,0.35874998718689033
3985,The Last Five Years,292092,145427,146665,movies-2015.csv,2015,0.4978808046779782,0.5021191953220219
3986,Dreams of a Life,291898,8405,283493,movies-2011.csv,2011,0.02879430485991682,0.9712056951400831
3987,The Godfather: Part II 45th Anniversary,291754,291754,0,movies-2019.csv,2019,1.0,0.0
3988,The Man in 3B,291513,291513,0,movies-2015.csv,2015,1.0,0.0
3989,Big Bad Wolves,291239,33232,258007,movies-2014.csv,2014,0.11410559712126467,0.8858944028787353
3990,Come Away,290569,126081,164488,movies-2020.csv,2020,0.4339107062350079,0.5660892937649922
3991,More Than Funny,290498,290498,0,movies-2018.csv,2018,1.0,0.0
3992,Jimmy Vestvood: Amerikan Hero,290080,230069,60011,movies-2016.csv,2016,0.7931225868725869,0.20687741312741312
3993,Best F(r)iends: Volume 1,290064,252410,37654,movies-2018.csv,2018,0.8701872690164929,0.1298127309835071
3994,The Zoya Factor,289631,128831,160800,movies-2019.csv,2019,0.4448108109974416,0.5551891890025584
3995,Best Night Ever,289511,0,289511,movies-2014.csv,2014,0.0,1.0
3996,The Silence of Others,289455,67986,221469,movies-2018.csv,2018,0.2348758874436441,0.7651241125563559
3997,Welcome to New York,288837,0,288837,movies-2014.csv,2014,0.0,1.0
3998,Antarctica: A Year on Ice,288757,288757,0,movies-2014.csv,2014,1.0,0.0
3999,Above and Beyond,288751,288751,0,movies-2015.csv,2015,1.0,0.0
4000,The Last of Robin Hood,288545,288545,0,movies-2014.csv,2014,1.0,0.0
4001,Saga of Tanya the Evil - The Movie,288460,288460,0,movies-2019.csv,2019,1.0,0.0
4002,Resistance,288064,7464,280600,movies-2020.csv,2020,0.025910908686958455,0.9740890913130416
4003,Generation Wealth,287709,237709,50000,movies-2018.csv,2018,0.8262132919025821,0.17378670809741786
4004,Skate Kitchen,287307,236799,50508,movies-2018.csv,2018,0.824201986028882,0.175798013971118
4005,The Interrupters,286457,282448,4009,movies-2011.csv,2011,0.9860048803136248,0.013995119686375268
4006,The Dark and the Wicked,285289,110618,174671,movies-2020.csv,2020,0.38774015121508365,0.6122598487849163
4007,But Deliver Us from Evil,285169,285169,0,movies-2018.csv,2018,1.0,0.0
4008,The Silence 2012 Re-release,284471,100214,184257,movies-2012.csv,2012,0.35228195492686426,0.6477180450731358
4009,Khalid: Free Spirit,284229,284229,0,movies-2019.csv,2019,1.0,0.0
4010,The Anonymous People,284147,284147,0,movies-2013.csv,2013,1.0,0.0
4011,The Kindergarten Teacher,284065,36190,247875,movies-2014.csv,2014,0.12740041891820533,0.8725995810817947
4012,Disney's Newsies: The Broadway Musical! 2018 Re-release,282429,282429,0,movies-2018.csv,2018,1.0,0.0
4013,Created Equal: Clarence Thomas in His Own Words,282149,282149,0,movies-2020.csv,2020,1.0,0.0
4014,Tumbledown,282083,135026,147057,movies-2016.csv,2016,0.47867471630690256,0.5213252836930974
4015,Ho Mann Jahaan,281926,208611,73315,movies-2016.csv,2016,0.7399494902917787,0.2600505097082213
4016,Mike Wallace Is Here,281245,281245,0,movies-2019.csv,2019,1.0,0.0
4017,Octaman,280710,280710,0,movies-2019.csv,2019,1.0,0.0
4018,I Do... Until I Don't,280668,280668,0,movies-2017.csv,2017,1.0,0.0
4019,The Black Power Mixtape 1967-1975,280025,273749,6276,movies-2011.csv,2011,0.9775877153825552,0.02241228461744487
4020,Wonders of the Sea,279415,100780,178635,movies-2018.csv,2018,0.360682139469964,0.6393178605300359
4021,Havenhurst,279372,0,279372,movies-2016.csv,2016,0.0,1.0
4022,"Lou Andreas-Salomé, The Audacity to be Free",278982,12875,266107,movies-2017.csv,2017,0.04614993081990953,0.9538500691800905
4023,The Secrets We Keep,278618,207928,70690,movies-2020.csv,2020,0.7462834418451069,0.2537165581548931
4024,10 Years,278336,203373,74963,movies-2012.csv,2012,0.730674436652104,0.2693255633478961
4025,Bolshoi Ballet: The Golden Age,277666,171916,105750,movies-2019.csv,2019,0.6191467446500472,0.38085325534995285
4026,The Summit,277651,243550,34101,movies-2013.csv,2013,0.8771803451095079,0.12281965489049201
4027,Science Fair,277338,276195,1143,movies-2018.csv,2018,0.9958786751184475,0.004121324881552474
4028,See You Soon,277126,0,277126,movies-2019.csv,2019,0.0,1.0
4029,True Grit 2019 Re-release,276418,276418,0,movies-2019.csv,2019,1.0,0.0
4030,Life After Beth,274717,88273,186444,movies-2014.csv,2014,0.3213233982607556,0.6786766017392444
4031,Lovely Molly,274480,18464,256016,movies-2012.csv,2012,0.06726901777907315,0.9327309822209269
4032,Swallow,274259,33419,240840,movies-2020.csv,2020,0.1218519720410269,0.8781480279589731
4033,The King,273601,259291,14310,movies-2018.csv,2018,0.9476975595849431,0.05230244041505696
4034,Slayer: The Repentless Killogy,272874,268727,4147,movies-2019.csv,2019,0.9848025095831776,0.015197490416822416
4035,Chavela,272842,148666,124176,movies-2017.csv,2017,0.5448794540429992,0.45512054595700074
4036,One Child Nation,271841,270128,1713,movies-2019.csv,2019,0.993698522297961,0.0063014777020390595
4037,Come Out and Play,271735,2638,269097,movies-2013.csv,2013,0.009707987561410933,0.9902920124385891
4038,The Tale of The Princess Kaguya 2019 Re-release,271681,271681,0,movies-2019.csv,2019,1.0,0.0
4039,Aloft,270971,53086,217885,movies-2015.csv,2015,0.19591026345992746,0.8040897365400725
4040,The Canyons,270185,56825,213360,movies-2013.csv,2013,0.21031885559894148,0.7896811444010585
4041,Exposed,269915,0,269915,movies-2016.csv,2016,0.0,1.0
4042,Stalker,269881,269881,0,movies-2017.csv,2017,1.0,0.0
